ticker,company_name,isin,scope,category,value
ANTO,Antofagasta Plc,GB0000456144,downstream,water_stress,0.0
ANTO,Antofagasta Plc,GB0000456144,upstream,water_stress,6.720063574585863e-13
AMAT,Applied Materials Inc,US0382221051,direct,acidification,8.007099540036596e-17
AMAT,Applied Materials Inc,US0382221051,downstream,acidification,4.3831812861418e-15
AMAT,Applied Materials Inc,US0382221051,upstream,acidification,3.912324965238093e-14
AMAT,Applied Materials Inc,US0382221051,direct,climate_change,4.259662982578295e-15
AMAT,Applied Materials Inc,US0382221051,downstream,climate_change,4.878859278353265e-13
AMAT,Applied Materials Inc,US0382221051,upstream,climate_change,5.593105007853959e-13
AMAT,Applied Materials Inc,US0382221051,direct,eutrophication,0.0
AMAT,Applied Materials Inc,US0382221051,downstream,eutrophication,1.482525990469603e-15
AMAT,Applied Materials Inc,US0382221051,upstream,eutrophication,1.549243948481638e-13
AMAT,Applied Materials Inc,US0382221051,direct,land_use,0.0
AMAT,Applied Materials Inc,US0382221051,downstream,land_use,3.298919302074755e-14
AMAT,Applied Materials Inc,US0382221051,upstream,land_use,2.085250172477838e-13
AMAT,Applied Materials Inc,US0382221051,direct,water_stress,8.656313854785616e-15
AMAT,Applied Materials Inc,US0382221051,downstream,water_stress,1.689058501175899e-15
AMAT,Applied Materials Inc,US0382221051,upstream,water_stress,1.438762214768662e-13
ARGX,Argenx Se,NL0010832176,direct,acidification,5.219520517525503e-15
ARGX,Argenx Se,NL0010832176,downstream,acidification,0.0
ARGX,Argenx Se,NL0010832176,upstream,acidification,4.965325053139925e-14
ARGX,Argenx Se,NL0010832176,direct,climate_change,1.794508499067696e-13
ARGX,Argenx Se,NL0010832176,downstream,climate_change,3.438163971496376e-13
ARGX,Argenx Se,NL0010832176,upstream,climate_change,6.227874101090519e-13
ARGX,Argenx Se,NL0010832176,direct,eutrophication,0.0
ARGX,Argenx Se,NL0010832176,downstream,eutrophication,0.0
ARGX,Argenx Se,NL0010832176,upstream,eutrophication,8.597154997899918e-13
ARGX,Argenx Se,NL0010832176,direct,land_use,0.0
ARGX,Argenx Se,NL0010832176,downstream,land_use,0.0
ARGX,Argenx Se,NL0010832176,upstream,land_use,6.582148106512633e-13
ARGX,Argenx Se,NL0010832176,direct,water_stress,1.855422317562162e-14
ARGX,Argenx Se,NL0010832176,downstream,water_stress,0.0
ARGX,Argenx Se,NL0010832176,upstream,water_stress,3.321650260774767e-13
ANET,Arista Networks Inc,US0404131064,direct,acidification,8.031366542871966e-15
ANET,Arista Networks Inc,US0404131064,downstream,acidification,0.0
ANET,Arista Networks Inc,US0404131064,upstream,acidification,4.949720231719783e-13
ANET,Arista Networks Inc,US0404131064,direct,climate_change,2.954283877846579e-14
ANET,Arista Networks Inc,US0404131064,downstream,climate_change,4.35979224836788e-13
ANET,Arista Networks Inc,US0404131064,upstream,climate_change,5.253398110138096e-13
ANET,Arista Networks Inc,US0404131064,direct,eutrophication,0.0
ANET,Arista Networks Inc,US0404131064,downstream,eutrophication,0.0
ANET,Arista Networks Inc,US0404131064,upstream,eutrophication,9.5193670462354e-14
ANET,Arista Networks Inc,US0404131064,direct,land_use,0.0
ANET,Arista Networks Inc,US0404131064,downstream,land_use,0.0
ANET,Arista Networks Inc,US0404131064,upstream,land_use,4.618019452981886e-13
ANET,Arista Networks Inc,US0404131064,direct,water_stress,1.807499151552074e-13
ANET,Arista Networks Inc,US0404131064,downstream,water_stress,0.0
ANET,Arista Networks Inc,US0404131064,upstream,water_stress,2.001767508273675e-13
ALL,Aristocrat Leisure Ltd,AU000000ALL7,direct,acidification,5.458225362944993e-16
ALL,Aristocrat Leisure Ltd,AU000000ALL7,downstream,acidification,0.0
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,acidification,8.656511941456888e-14
ALL,Aristocrat Leisure Ltd,AU000000ALL7,direct,climate_change,3.987949421823001e-15
ALL,Aristocrat Leisure Ltd,AU000000ALL7,downstream,climate_change,1.366557736392793e-13
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,climate_change,2.896305204445351e-13
ALL,Aristocrat Leisure Ltd,AU000000ALL7,direct,eutrophication,0.0
ALL,Aristocrat Leisure Ltd,AU000000ALL7,downstream,eutrophication,0.0
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,eutrophication,7.832552193177175e-14
ALL,Aristocrat Leisure Ltd,AU000000ALL7,direct,land_use,0.0
ALL,Aristocrat Leisure Ltd,AU000000ALL7,downstream,land_use,0.0
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,land_use,3.12072063165023e-12
ALL,Aristocrat Leisure Ltd,AU000000ALL7,direct,water_stress,4.928138855610692e-14
ALL,Aristocrat Leisure Ltd,AU000000ALL7,downstream,water_stress,0.0
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,water_stress,2.757944315167564e-12
ASM,Asm International Nv,NL0000334118,direct,acidification,4.469190331837755e-16
ASM,Asm International Nv,NL0000334118,downstream,acidification,0.0
ASM,Asm International Nv,NL0000334118,upstream,acidification,4.012280882309965e-14
ASM,Asm International Nv,NL0000334118,direct,climate_change,6.409747078432597e-15
ASM,Asm International Nv,NL0000334118,downstream,climate_change,5.208799109309242e-13
ASM,Asm International Nv,NL0000334118,upstream,climate_change,6.565283213791071e-13
ASM,Asm International Nv,NL0000334118,direct,eutrophication,0.0
ASM,Asm International Nv,NL0000334118,downstream,eutrophication,0.0
ASM,Asm International Nv,NL0000334118,upstream,eutrophication,1.207388636654893e-13
ASM,Asm International Nv,NL0000334118,direct,land_use,0.0
ASM,Asm International Nv,NL0000334118,downstream,land_use,0.0
ASM,Asm International Nv,NL0000334118,upstream,land_use,4.581857701217168e-13
ASM,Asm International Nv,NL0000334118,direct,water_stress,2.744872658811548e-14
ASM,Asm International Nv,NL0000334118,downstream,water_stress,0.0
ASM,Asm International Nv,NL0000334118,upstream,water_stress,3.225898042336386e-13
ASML,Asml Holding Nv,NL0010273215,direct,acidification,8.161754622776234e-17
ASML,Asml Holding Nv,NL0010273215,downstream,acidification,0.0
ASML,Asml Holding Nv,NL0010273215,upstream,acidification,3.950034856686151e-14
ASML,Asml Holding Nv,NL0010273215,direct,climate_change,4.818876233027645e-15
ASML,Asml Holding Nv,NL0010273215,downstream,climate_change,4.008990528057838e-13
ASML,Asml Holding Nv,NL0010273215,upstream,climate_change,5.05416281883425e-13
ASML,Asml Holding Nv,NL0010273215,direct,eutrophication,0.0
ASML,Asml Holding Nv,NL0010273215,downstream,eutrophication,0.0
ASML,Asml Holding Nv,NL0010273215,upstream,eutrophication,9.576308803712165e-14
ASML,Asml Holding Nv,NL0010273215,direct,land_use,0.0
ASML,Asml Holding Nv,NL0010273215,downstream,land_use,0.0
ASML,Asml Holding Nv,NL0010273215,upstream,land_use,1.86953297016476e-13
ASML,Asml Holding Nv,NL0010273215,direct,water_stress,7.334371907942143e-15
ASML,Asml Holding Nv,NL0010273215,downstream,water_stress,0.0
ASML,Asml Holding Nv,NL0010273215,upstream,water_stress,1.445734611969755e-13
ASSAB,Assa Abloy Ab-B,SE0007100581,direct,acidification,3.643259603718026e-14
ASSAB,Assa Abloy Ab-B,SE0007100581,downstream,acidification,0.0
ASSAB,Assa Abloy Ab-B,SE0007100581,upstream,acidification,1.044507937899316e-13
ASSAB,Assa Abloy Ab-B,SE0007100581,direct,climate_change,1.042055213214352e-13
ASSAB,Assa Abloy Ab-B,SE0007100581,downstream,climate_change,2.167962787715995e-13
ASSAB,Assa Abloy Ab-B,SE0007100581,upstream,climate_change,6.660039644363472e-13
ASSAB,Assa Abloy Ab-B,SE0007100581,direct,eutrophication,0.0
ASSAB,Assa Abloy Ab-B,SE0007100581,downstream,eutrophication,0.0
ASSAB,Assa Abloy Ab-B,SE0007100581,upstream,eutrophication,1.575262540201468e-13
ASSAB,Assa Abloy Ab-B,SE0007100581,direct,land_use,0.0
ASSAB,Assa Abloy Ab-B,SE0007100581,downstream,land_use,0.0
ASSAB,Assa Abloy Ab-B,SE0007100581,upstream,land_use,6.182598006195514e-13
ASSAB,Assa Abloy Ab-B,SE0007100581,direct,water_stress,7.627003816874317e-14
ASSAB,Assa Abloy Ab-B,SE0007100581,downstream,water_stress,0.0
ASSAB,Assa Abloy Ab-B,SE0007100581,upstream,water_stress,7.291368774569978e-13
AZN,Astrazeneca Plc,GB0009895292,direct,acidification,2.072789598889553e-14
AZN,Astrazeneca Plc,GB0009895292,downstream,acidification,0.0
AZN,Astrazeneca Plc,GB0009895292,upstream,acidification,4.066853896589702e-14
AZN,Astrazeneca Plc,GB0009895292,direct,climate_change,1.89529234920319e-13
AZN,Astrazeneca Plc,GB0009895292,downstream,climate_change,2.700670709808464e-13
AZN,Astrazeneca Plc,GB0009895292,upstream,climate_change,4.406272640349887e-13
AZN,Astrazeneca Plc,GB0009895292,direct,eutrophication,0.0
AZN,Astrazeneca Plc,GB0009895292,downstream,eutrophication,0.0
AZN,Astrazeneca Plc,GB0009895292,upstream,eutrophication,3.188951846990271e-13
AZN,Astrazeneca Plc,GB0009895292,direct,land_use,0.0
AZN,Astrazeneca Plc,GB0009895292,downstream,land_use,0.0
AZN,Astrazeneca Plc,GB0009895292,upstream,land_use,5.088385376016363e-13
AZN,Astrazeneca Plc,GB0009895292,direct,water_stress,5.177390146581795e-13
AZN,Astrazeneca Plc,GB0009895292,downstream,water_stress,0.0
AZN,Astrazeneca Plc,GB0009895292,upstream,water_stress,7.058503302063848e-13
AUTO,Auto Trader Group Plc,GB00BVYVFW23,direct,acidification,1.72125806908857e-21
AUTO,Auto Trader Group Plc,GB00BVYVFW23,downstream,acidification,0.0
AUTO,Auto Trader Group Plc,GB00BVYVFW23,upstream,acidification,5.656929342109477e-15
AUTO,Auto Trader Group Plc,GB00BVYVFW23,direct,climate_change,1.3388503313115e-16
AUTO,Auto Trader Group Plc,GB00BVYVFW23,downstream,climate_change,1.158137418981068e-14
AUTO,Auto Trader Group Plc,GB00BVYVFW23,upstream,climate_change,7.100884213284874e-14
AUTO,Auto Trader Group Plc,GB00BVYVFW23,direct,eutrophication,0.0
AUTO,Auto Trader Group Plc,GB00BVYVFW23,downstream,eutrophication,0.0
AUTO,Auto Trader Group Plc,GB00BVYVFW23,upstream,eutrophication,1.408504265209187e-14
AUTO,Auto Trader Group Plc,GB00BVYVFW23,direct,land_use,0.0
AUTO,Auto Trader Group Plc,GB00BVYVFW23,downstream,land_use,0.0
AUTO,Auto Trader Group Plc,GB00BVYVFW23,upstream,land_use,4.467241780062784e-14
AUTO,Auto Trader Group Plc,GB00BVYVFW23,direct,water_stress,6.802415455520893e-18
AUTO,Auto Trader Group Plc,GB00BVYVFW23,downstream,water_stress,0.0
AUTO,Auto Trader Group Plc,GB00BVYVFW23,upstream,water_stress,2.63715236790639e-14
ADSK,Autodesk Inc,US0527691069,direct,acidification,6.622916885934969e-17
ADSK,Autodesk Inc,US0527691069,downstream,acidification,0.0
ADSK,Autodesk Inc,US0527691069,upstream,acidification,2.837824869704323e-14
ADSK,Autodesk Inc,US0527691069,direct,climate_change,2.134772459395924e-15
ADSK,Autodesk Inc,US0527691069,downstream,climate_change,3.566692634343362e-14
ADSK,Autodesk Inc,US0527691069,upstream,climate_change,2.16962060793125e-13
ADSK,Autodesk Inc,US0527691069,direct,eutrophication,0.0
ADSK,Autodesk Inc,US0527691069,downstream,eutrophication,0.0
ADSK,Autodesk Inc,US0527691069,upstream,eutrophication,3.837363101356282e-14
ADSK,Autodesk Inc,US0527691069,direct,land_use,0.0
ADSK,Autodesk Inc,US0527691069,downstream,land_use,0.0
ADSK,Autodesk Inc,US0527691069,upstream,land_use,1.450133916709195e-13
ADSK,Autodesk Inc,US0527691069,direct,water_stress,8.668773453420275e-16
ADSK,Autodesk Inc,US0527691069,downstream,water_stress,0.0
ADSK,Autodesk Inc,US0527691069,upstream,water_stress,1.661673172254787e-13
AV/,Aviva Plc,GB00BPQY8M80,direct,acidification,1.168183783630851e-19
AV/,Aviva Plc,GB00BPQY8M80,downstream,acidification,5.183450431237144e-14
AV/,Aviva Plc,GB00BPQY8M80,upstream,acidification,5.98713213704891e-15
AV/,Aviva Plc,GB00BPQY8M80,direct,climate_change,1.500920544907091e-16
AV/,Aviva Plc,GB00BPQY8M80,downstream,climate_change,4.342625584821677e-12
AV/,Aviva Plc,GB00BPQY8M80,upstream,climate_change,1.271526532879746e-13
AV/,Aviva Plc,GB00BPQY8M80,direct,eutrophication,0.0
AV/,Aviva Plc,GB00BPQY8M80,downstream,eutrophication,6.137421848813312e-13
AV/,Aviva Plc,GB00BPQY8M80,upstream,eutrophication,2.112571236409185e-14
AV/,Aviva Plc,GB00BPQY8M80,direct,land_use,0.0
AV/,Aviva Plc,GB00BPQY8M80,downstream,land_use,6.138417040011869e-12
AV/,Aviva Plc,GB00BPQY8M80,upstream,land_use,5.956445054633464e-14
AV/,Aviva Plc,GB00BPQY8M80,direct,water_stress,1.732192961552238e-15
AV/,Aviva Plc,GB00BPQY8M80,downstream,water_stress,1.954084814719885e-13
AV/,Aviva Plc,GB00BPQY8M80,upstream,water_stress,1.297516895958803e-13
CS,Axa Sa,FR0000120628,direct,acidification,2.349336215588352e-17
CS,Axa Sa,FR0000120628,downstream,acidification,1.762293010759623e-13
CS,Axa Sa,FR0000120628,upstream,acidification,1.142929629837559e-14
CS,Axa Sa,FR0000120628,direct,climate_change,3.111197836422188e-16
CS,Axa Sa,FR0000120628,downstream,climate_change,4.81138401852313e-12
CS,Axa Sa,FR0000120628,upstream,climate_change,9.611136979801137e-14
CS,Axa Sa,FR0000120628,direct,eutrophication,0.0
CS,Axa Sa,FR0000120628,downstream,eutrophication,4.466252890376777e-13
CS,Axa Sa,FR0000120628,upstream,eutrophication,2.295430074473032e-14
CS,Axa Sa,FR0000120628,direct,land_use,0.0
CS,Axa Sa,FR0000120628,downstream,land_use,3.76790214658384e-12
CS,Axa Sa,FR0000120628,upstream,land_use,2.323321773413878e-13
CS,Axa Sa,FR0000120628,direct,water_stress,2.559086809552297e-17
CS,Axa Sa,FR0000120628,downstream,water_stress,2.561844325694712e-13
CS,Axa Sa,FR0000120628,upstream,water_stress,7.326591533694978e-14
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,direct,acidification,2.959084900947347e-16
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,downstream,acidification,9.30966092293204e-14
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,upstream,acidification,8.306411038917855e-14
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,direct,climate_change,1.887953764119307e-15
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,downstream,climate_change,5.178206435680012e-12
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,upstream,climate_change,1.012432632298976e-13
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,direct,eutrophication,0.0
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,downstream,eutrophication,2.069620392513842e-13
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,upstream,eutrophication,1.733748042781269e-14
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,direct,land_use,0.0
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,downstream,land_use,4.104120179210749e-12
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,upstream,land_use,1.308698804080889e-13
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,direct,water_stress,3.408952210730905e-19
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,downstream,water_stress,4.155778396675689e-13
BBVA,Banco Bilbao Vizcaya Argenta,ES0113211835,upstream,water_stress,4.297462424162424e-14
SAN,Banco Santander Sa,ES0113900J37,direct,acidification,3.678307365658565e-17
SAN,Banco Santander Sa,ES0113900J37,downstream,acidification,2.641130044257355e-13
SAN,Banco Santander Sa,ES0113900J37,upstream,acidification,2.225125321515996e-14
SAN,Banco Santander Sa,ES0113900J37,direct,climate_change,1.004573650606911e-16
SAN,Banco Santander Sa,ES0113900J37,downstream,climate_change,5.972310731618855e-12
SAN,Banco Santander Sa,ES0113900J37,upstream,climate_change,1.05070681660421e-13
SAN,Banco Santander Sa,ES0113900J37,direct,eutrophication,0.0
SAN,Banco Santander Sa,ES0113900J37,downstream,eutrophication,2.934780952837682e-13
SAN,Banco Santander Sa,ES0113900J37,upstream,eutrophication,1.693350061118422e-14
SAN,Banco Santander Sa,ES0113900J37,direct,land_use,0.0
SAN,Banco Santander Sa,ES0113900J37,downstream,land_use,8.150925337861572e-12
SAN,Banco Santander Sa,ES0113900J37,upstream,land_use,1.313048444110914e-13
SAN,Banco Santander Sa,ES0113900J37,direct,water_stress,2.803882611423478e-18
SAN,Banco Santander Sa,ES0113900J37,downstream,water_stress,1.331677505998034e-12
SAN,Banco Santander Sa,ES0113900J37,upstream,water_stress,5.745397651383886e-14
7832,Bandai Namco Holdings Inc,JP3778630008,direct,acidification,8.78349326837331e-15
7832,Bandai Namco Holdings Inc,JP3778630008,downstream,acidification,0.0
7832,Bandai Namco Holdings Inc,JP3778630008,upstream,acidification,4.67093035374966e-14
7832,Bandai Namco Holdings Inc,JP3778630008,direct,climate_change,2.124167362498665e-14
7832,Bandai Namco Holdings Inc,JP3778630008,downstream,climate_change,1.37744216274564e-14
7832,Bandai Namco Holdings Inc,JP3778630008,upstream,climate_change,3.891352429399547e-13
7832,Bandai Namco Holdings Inc,JP3778630008,direct,eutrophication,0.0
7832,Bandai Namco Holdings Inc,JP3778630008,downstream,eutrophication,0.0
7832,Bandai Namco Holdings Inc,JP3778630008,upstream,eutrophication,1.203620601060404e-13
7832,Bandai Namco Holdings Inc,JP3778630008,direct,land_use,0.0
7832,Bandai Namco Holdings Inc,JP3778630008,downstream,land_use,0.0
7832,Bandai Namco Holdings Inc,JP3778630008,upstream,land_use,4.428375223058609e-13
7832,Bandai Namco Holdings Inc,JP3778630008,direct,water_stress,1.353371102803451e-14
7832,Bandai Namco Holdings Inc,JP3778630008,downstream,water_stress,0.0
7832,Bandai Namco Holdings Inc,JP3778630008,upstream,water_stress,2.300405321938966e-13
LUMI,Bank Leumi Le-Israel,IL0006046119,direct,acidification,7.993158706016918e-18
LUMI,Bank Leumi Le-Israel,IL0006046119,downstream,acidification,3.748315536837076e-14
LUMI,Bank Leumi Le-Israel,IL0006046119,upstream,acidification,1.801733624796936e-14
LUMI,Bank Leumi Le-Israel,IL0006046119,direct,climate_change,7.971571186026232e-18
LUMI,Bank Leumi Le-Israel,IL0006046119,downstream,climate_change,1.454195576346855e-12
LUMI,Bank Leumi Le-Israel,IL0006046119,upstream,climate_change,5.167460350812549e-14
LUMI,Bank Leumi Le-Israel,IL0006046119,direct,eutrophication,0.0
LUMI,Bank Leumi Le-Israel,IL0006046119,downstream,eutrophication,8.438880604608798e-14
LUMI,Bank Leumi Le-Israel,IL0006046119,upstream,eutrophication,1.299198438187891e-14
LUMI,Bank Leumi Le-Israel,IL0006046119,direct,land_use,0.0
LUMI,Bank Leumi Le-Israel,IL0006046119,downstream,land_use,5.037438868830901e-13
LUMI,Bank Leumi Le-Israel,IL0006046119,upstream,land_use,3.602418490427576e-14
LUMI,Bank Leumi Le-Israel,IL0006046119,direct,water_stress,3.152763129091852e-22
LUMI,Bank Leumi Le-Israel,IL0006046119,downstream,water_stress,3.545232080183793e-13
LUMI,Bank Leumi Le-Israel,IL0006046119,upstream,water_stress,3.317902865081904e-14
BIRG,Bank Of Ireland Group Plc,IE00BD1RP616,direct,acidification,9.83803735068311e-19
BIRG,Bank Of Ireland Group Plc,IE00BD1RP616,downstream,acidification,1.825053597686011e-13
BIRG,Bank Of Ireland Group Plc,IE00BD1RP616,upstream,acidification,9.408214116003554e-15
BIRG,Bank Of Ireland Group Plc,IE00BD1RP616,direct,climate_change,6.360431267045199e-17
